architecture,K,epoch,centered_matched_mean,centered_matched_std,centered_shuffled_mean,centered_shuffled_std,n_seeds
lstm,79,14229,0.84878592839867,0.015912100220489434,0.0038210435802066003,0.0025882302388806878,5
lstm,79,14677,0.8513877253895851,0.016235218441502525,0.003819431930134597,0.002594234121226464,5
lstm,79,15138,0.8544071596522151,0.016561362394895886,0.003820863569094261,0.002599050675941068,5
lstm,79,15614,0.8578725973960065,0.01688671003076222,0.0038266671250804093,0.002603445683044875,5
lstm,79,16104,0.8618279709096427,0.017269457145986922,0.0038365895848068085,0.0026087632564449656,5
lstm,79,16611,0.8663697373701449,0.01774459618617972,0.0038498998766638226,0.0026159457863346473,5
lstm,79,17133,0.8715588496285491,0.018311898677022695,0.003867972674761999,0.0026265275051291248,5
lstm,79,17671,0.8774775887174003,0.018787737678466702,0.0038918814479589406,0.0026427380588239092,5
lstm,79,18227,0.8841113024221693,0.019111647953619536,0.003914804810388797,0.0026715234403144215,5
lstm,79,18800,0.891379159183525,0.01928658446399267,0.003943254815305045,0.0027061557694605717,5
lstm,79,19391,0.8991086939370652,0.019413858499539735,0.003971900672362578,0.0027405968423630436,5
lstm,79,20000,0.9070852318837677,0.019633297202841883,0.004006398408568519,0.0027799634944465318,5
lstm,97,1,0.018235709875925047,0.011139508824279082,0.002817572662821655,0.002014217739952313,5
lstm,97,2,0.03577878118581269,0.011237870195095244,0.0029334012919579096,0.0020131678821029148,5
lstm,97,3,0.052810980029171076,0.011280768323199457,0.0030382325122412603,0.002017208755650165,5
lstm,97,4,0.06916052949635008,0.011253347111425149,0.0031288987510722207,0.0020247997639577407,5
lstm,97,5,0.0846910421921959,0.011161279699746583,0.003209486650005524,0.0020305000379739267,5
lstm,97,6,0.09931645036708181,0.011003193078221542,0.0032754905974772134,0.002033257576152075,5
lstm,97,7,0.11300601214468556,0.010785865873804023,0.0033303152372641392,0.0020331198611060856,5
lstm,97,8,0.12573183790465778,0.010501735040786452,0.003372352521171304,0.0020314411716077924,5
lstm,97,9,0.13750740867220346,0.010152791958846608,0.0034019761204313664,0.002024133298397973,5
lstm,97,10,0.14834975274737167,0.00972044524451153,0.0034216873901041756,0.002015359182975116,5
lstm,97,11,0.15828239956490608,0.009217389570586581,0.0034327108403083215,0.0020043198013610466,5
lstm,97,12,0.16732449574779434,0.008646301586630519,0.003435055703034072,0.0019890662380285342,5
lstm,97,13,0.17549834960328653,0.008017401370043128,0.003429514394369274,0.0019715397219665686,5
lstm,97,14,0.18282348603377482,0.0073342175895722535,0.0034187761564444864,0.001945253890014754,5
lstm,97,15,0.1893219485954015,0.006613465092056401,0.0034019005421725796,0.001914380476404823,5
lstm,97,16,0.19499446594960385,0.005887200381522708,0.0033776324154597285,0.0018734311211798583,5
lstm,97,17,0.1998619599610188,0.005209580068928728,0.0033467021438466486,0.0018255034957464428,5
lstm,97,18,0.20392599614875925,0.0046979307213899195,0.003306966245821035,0.0017678575738448966,5
lstm,97,19,0.20718123548181486,0.00452516438338706,0.003258256499555754,0.001702159621186826,5
lstm,97,20,0.20964260153732703,0.00484020133463799,0.00319971068696808,0.0016276082645325202,5
lstm,97,21,0.21130672170875195,0.005672247145091373,0.0031330879725435155,0.0015451523747456281,5
lstm,97,22,0.21217687018242848,0.006912888010822499,0.0030621848718979704,0.0014600810870913038,5
lstm,97,23,0.21226784726505166,0.008417670834585436,0.002988317145628075,0.0013738931499467717,5
lstm,97,24,0.21161140829914613,0.01007925530670854,0.0029150143185366416,0.001291277034178497,5
lstm,97,25,0.21025537375674444,0.011819646906236289,0.002846351135044076,0.0012111635376488182,5
lstm,97,26,0.20827002483879048,0.013567956510666954,0.002783249449615559,0.001134435935210795,5
lstm,97,27,0.2057424226722989,0.015266092943929352,0.002728044329496062,0.0010602896131479856,5
lstm,97,28,0.202772230510844,0.016861841202001376,0.002680663924468501,0.0009878710305452367,5
lstm,97,29,0.19946263600006037,0.018330751923345958,0.002639530781115702,0.0009181775921291351,5
lstm,97,30,0.19592592651659507,0.01964876001378231,0.0026039263968231073,0.0008508252875798492,5
lstm,97,31,0.19226790201039945,0.02080877488991303,0.0025725661221200407,0.000788711910650858,5
lstm,97,32,0.18857842682892736,0.02180284252363166,0.0025431978151857137,0.000739082615814374,5
lstm,97,33,0.18495791455178462,0.02264830978873126,0.0025150038075939284,0.0007082221051012417,5
lstm,97,34,0.18147438943212651,0.023353933638086084,0.0024859070297525787,0.0007018357472098089,5
lstm,97,35,0.17819691853025837,0.02393137191485285,0.002455593293178904,0.0007231051273741727,5
lstm,97,36,0.1751875971709744,0.024398332672444456,0.0024248083787987225,0.0007724894871060889,5
lstm,97,37,0.17248768404221315,0.024768529268451606,0.0023921470563510413,0.0008429741476280024,5
lstm,97,39,0.16817061973299446,0.025266665245736643,0.0023277065105034465,0.001028015728999078,5
lstm,97,40,0.1666251729818759,0.0254049150583087,0.0022986443420021903,0.0011333520958978376,5
lstm,97,41,0.16552476098768185,0.025496139987003556,0.0022738755281660993,0.0012430719283144341,5
lstm,97,42,0.16490817277590736,0.02553184808920179,0.002253515681427977,0.0013573471225278458,5
lstm,97,44,0.16521901415642035,0.025474439265062338,0.002237493968350652,0.0015953710841384169,5
lstm,97,45,0.16620526486513015,0.025380808925601836,0.0022430339252883604,0.0017193889233783803,5
lstm,97,46,0.16777143522160573,0.025257013885527094,0.0022576658213930173,0.0018465421544528033,5
lstm,97,48,0.17275670799717627,0.02492159538290331,0.0023109614236920687,0.0021175193309136576,5
lstm,97,49,0.1761996684921337,0.024724476599294016,0.00234535456017645,0.002260552816372107,5
lstm,97,51,0.18493661447972415,0.024313862068873305,0.0024199598175157324,0.0025681892991723967,5
lstm,97,53,0.1959665975226479,0.02397197548855932,0.002489699828140517,0.0029033833016916316,5
lstm,97,54,0.20222033564106975,0.023866311175615638,0.0025213937452947645,0.0030760336262638612,5
lstm,97,56,0.21590640431083208,0.023897255608666245,0.002573310037312479,0.0034015240240932803,5
lstm,97,58,0.23076851857727093,0.024334793818861188,0.002613378763035179,0.0036478173518096394,5
lstm,97,59,0.2384919506815813,0.024717768533085858,0.0026295502921029282,0.0037216210849850234,5
lstm,97,61,0.25422591795340693,0.025716902980058937,0.002657409542935496,0.00374750805174753,5
lstm,97,63,0.27002629607398204,0.02678676495735512,0.0026744833768788602,0.003606974096727161,5
lstm,97,65,0.2856306891114349,0.027604515495003232,0.0026783189482744293,0.0033166818255945707,5
lstm,97,67,0.3009301910957934,0.027972407860738856,0.0026704201256832322,0.00291059189983773,5
lstm,97,69,0.31588662765724795,0.027883310124115466,0.002657259585328129,0.0024303940807304638,5
lstm,97,72,0.33765798867834335,0.02714545306670954,0.0026501527686766057,0.001665840728788227,5
lstm,97,74,0.3517179224717119,0.026384666268164752,0.0026660511647731513,0.0012078083650247696,5
lstm,97,76,0.3654814225302074,0.025421579587727214,0.002698636769060159,0.0008822538329540168,5
lstm,97,79,0.3857817009668169,0.023564352453019462,0.0027634202664018896,0.0007617373489051948,5
lstm,97,81,0.39919142980603034,0.02212492860352115,0.0028044728256028614,0.0008350256793616327,5
lstm,97,84,0.4191557408603905,0.019983540373393997,0.0028517771326922884,0.000970324975140374,5
lstm,97,86,0.4322995953957576,0.018738668353591087,0.0028662311171009152,0.0010559972675136667,5
lstm,97,89,0.45158347285569755,0.017253047478533432,0.0028507527997290536,0.0011975440728162283,5
lstm,97,92,0.4701231655173329,0.016179953405870393,0.0027949242295789802,0.0013812302646893392,5
lstm,97,95,0.48772964059324825,0.015515161794505633,0.0026918767929287064,0.0016161962944286797,5
lstm,97,98,0.5042626409810553,0.015415703185880118,0.0025359725700517437,0.0018910564358023383,5
lstm,97,101,0.5195278560350649,0.016198877548246858,0.002338506614616854,0.0021906253243702263,5
lstm,97,104,0.5333252567060893,0.01822208536498134,0.00211666508145844,0.0025068154363694557,5
lstm,97,107,0.5455719086724506,0.02167921388617374,0.0018840774574544975,0.002841058251390471,5
lstm,97,110,0.5562867275716739,0.026634043191169725,0.0016535636491430146,0.00318654425271234,5
lstm,97,114,0.5684618248221195,0.03537869163888086,0.0013614931099249264,0.0036620059816384627,5
lstm,97,117,0.5763385876752402,0.043180350916327104,0.0011628543236615612,0.004041158389410957,5
lstm,97,121,0.5855800964576026,0.05422692955896516,0.000946939766106329,0.004580283845175735,5
lstm,97,125,0.5937011712568919,0.06442243772284094,0.0008017789606783952,0.0051458487472480245,5
lstm,97,129,0.6010597060380288,0.07213143847553342,0.0007114619794046531,0.005717125175341694,5
lstm,97,133,0.6080990695488689,0.076479358322709,0.0006439335258962469,0.006259236249336299,5
lstm,97,137,0.61521546696621,0.07765801690315877,0.0005721955366874401,0.0067341941662929705,5
lstm,97,141,0.6225315381734772,0.07645836336866227,0.0004989000109223633,0.0071346671688579675,5
lstm,97,146,0.6317903667508556,0.0727261070273283,0.0004230252012555419,0.007550135693492846,5
lstm,97,150,0.6391090842130854,0.0685584404703951,0.0003774556316711845,0.007830939828948889,5
lstm,97,155,0.648026547294368,0.06246521425009666,0.0003474172499960385,0.008149968837418645,5
lstm,97,160,0.6567272986310396,0.05597876363250002,0.000363548684666977,0.00846447036319633,5
lstm,97,165,0.6653087181163766,0.04956443538066805,0.0004408395889993309,0.00878171722723344,5
lstm,97,170,0.6737434385964309,0.04347103663625802,0.0005622274148468849,0.009092888761981069,5
lstm,97,176,0.6836133627199857,0.03681603448493276,0.0007050383333978141,0.00945295698964778,5
lstm,97,181,0.6916366370838285,0.0319119546874296,0.0007963728835634615,0.009754386259720367,5
lstm,97,187,0.7010952923717018,0.026885870826793435,0.0008983341829842584,0.010111612820654278,5
lstm,97,193,0.7103260781929562,0.022901666245303622,0.0010357256268197581,0.010441036922162673,5
lstm,97,199,0.7192540711137722,0.020054212247896056,0.0011908160281329755,0.010726000607882574,5
lstm,97,205,0.7278333223848666,0.01844055335128173,0.0013431889291688453,0.01097117495844863,5
lstm,97,211,0.7360487917347179,0.017956133006428714,0.0014957459634474149,0.011178547824166047,5
lstm,97,218,0.7451248793455088,0.018334282812189795,0.0016721530262114187,0.011363958473657685,5
lstm,97,225,0.7536010846123302,0.019153980182645445,0.0018552741588011696,0.01148261709231663,5
lstm,97,232,0.7614155330062264,0.019989073294464255,0.0020283457873840633,0.011543657209763962,5
lstm,97,239,0.768493305039242,0.020621294198916187,0.002196313224625474,0.011555311911693941,5
lstm,97,247,0.7756603917985047,0.02101589781807757,0.00239238660488465,0.011538097239103295,5
lstm,97,255,0.781878213357208,0.021049899320016066,0.0025839438205836596,0.011504731627177769,5
lstm,97,263,0.787214456924382,0.020807785110533904,0.002760019866238671,0.011466228385585463,5
lstm,97,271,0.7917750877420785,0.020408328039212352,0.0029166417458616066,0.011428622072921026,5
lstm,97,279,0.7956639365271172,0.019971189160540977,0.0030477991169720526,0.01139252973533407,5
lstm,97,288,0.799353759789235,0.01952384578913974,0.003170237970702223,0.01135528222499258,5
lstm,97,297,0.8024539998978634,0.01914247019974868,0.003270344902307591,0.011320014393474843,5
lstm,97,307,0.8053727526080887,0.018792481663353868,0.0033635018388826652,0.011283667192107187,5
lstm,97,316,0.8076356788770298,0.018538547619284952,0.003433293312046108,0.011254139817464693,5
lstm,97,326,0.8098420614223413,0.01830919123879598,0.0035003256478927888,0.011224890419667136,5
lstm,97,336,0.8117861208624797,0.01813593087862284,0.003558399764187873,0.011197581254580046,5
lstm,97,347,0.8136910961952015,0.017996788798803374,0.0036151641150459677,0.011171444892696792,5
lstm,97,358,0.8153983275967113,0.017900880750708024,0.003664622793544144,0.011147562631587778,5
lstm,97,369,0.8169467537800562,0.017836730950206155,0.003708167909543663,0.011125553347247581,5
lstm,97,381,0.8184893230724668,0.01779479523459817,0.003750416001446988,0.011104390518360562,5
lstm,97,393,0.8199077469907345,0.017774991046620895,0.0037872832004472758,0.0110854085514093,5
lstm,97,405,0.82122215726802,0.017771710711634102,0.0038213781764252558,0.011068893740975739,5
lstm,97,418,0.8225498440768424,0.017783746759087903,0.0038542267492296723,0.011052405258274318,5
lstm,97,431,0.8237930556770321,0.017806953836582817,0.003883379700126325,0.011038747578470145,5
lstm,97,444,0.8249663944196296,0.017839867598193504,0.0039100183145976295,0.011027019770675005,5
lstm,97,458,0.8261599854656916,0.017880966191583584,0.003935647286895157,0.01101565593535443,5
lstm,97,473,0.8273714356849261,0.017933189945272696,0.003960283949712691,0.011006216268688722,5
lstm,97,488,0.8285200228401323,0.017989387088832604,0.003981869276288288,0.01099841489662039,5
lstm,97,503,0.8296150176759938,0.0180497772469235,0.004001685982837561,0.010991925574629661,5
lstm,97,519,0.8307307509032406,0.018117943542286154,0.004020359495435933,0.010986882710319869,5
lstm,97,535,0.8317976101127721,0.018186795598377423,0.004037113855918985,0.010981898927560933,5
lstm,97,552,0.8328843397418393,0.01826229469185695,0.004052781727437496,0.010978454118753892,5
lstm,97,569,0.8339276405439128,0.018340060132635252,0.0040668987792453525,0.010975455140863141,5
lstm,97,587,0.8349899099737916,0.018422121827422352,0.004080041931897151,0.010972996260080978,5
lstm,97,606,0.8360683493548201,0.018510297638833335,0.004091703844697402,0.010970606456574848,5
lstm,97,625,0.8371080941826483,0.01859931402551586,0.004101801891678646,0.010968559315379711,5
lstm,97,644,0.8381131463105393,0.018689959278177896,0.004110433887020643,0.0109672542096055,5
lstm,97,665,0.8391867986446062,0.018790580571889294,0.0041184572268963635,0.01096514992439229,5
lstm,97,685,0.8401764801158554,0.018888182275301004,0.004125106912392076,0.010964033760060422,5
lstm,97,707,0.841232922593305,0.01899639758025196,0.004131785910983382,0.010962413792365976,5
lstm,97,729,0.8422574869444155,0.01910691390058618,0.004137025999418433,0.010961115620611792,5
lstm,97,752,0.8432990412096177,0.019224325963157003,0.004142268131263589,0.010959046405199088,5
lstm,97,776,0.8443555955934057,0.019348720085359237,0.004147125243861538,0.010957365416429207,5
lstm,97,800,0.845382576897333,0.019474688939748144,0.004151468251908512,0.01095552110141302,5
lstm,97,825,0.8464257327828119,0.019606062943888263,0.004156488654573664,0.010953096735594109,5
lstm,97,851,0.8474829580541231,0.019744812066331774,0.004160965959038033,0.010950124080550076,5
lstm,97,878,0.8485519431072757,0.019889804799275518,0.004165491685622439,0.010946164167967013,5
lstm,97,906,0.8496320923433451,0.020040271156583633,0.0041706806299156894,0.010942028628532278,5
lstm,97,934,0.8506838393592633,0.0201929277396409,0.0041756984685473045,0.010936959568723831,5
lstm,97,963,0.851746346069264,0.020350979006225633,0.00418034416199449,0.010931282827744235,5
lstm,97,994,0.8528517266535603,0.020520885902836506,0.004186102664153079,0.010924206878623478,5
lstm,97,1025,0.8539270313658832,0.020691086732385507,0.004191120786702039,0.010916445985516651,5
lstm,97,1057,0.8550067262282326,0.02086767356425297,0.004195988021081087,0.010907794431720115,5
lstm,97,1090,0.8560870455035102,0.021049198500221793,0.004200664396482727,0.010898620640051097,5
lstm,97,1125,0.8571981474725849,0.0212434836030046,0.004204973268281566,0.010888452509776748,5
lstm,97,1160,0.8582735835074222,0.021438031077971025,0.004208382846725322,0.010877980946000029,5
lstm,97,1197,0.8593738013619963,0.021645355380660602,0.004211013789622558,0.010866362396720113,5
lstm,97,1234,0.8604368216384088,0.021854524306024102,0.004213188101757694,0.010854396051158698,5
lstm,97,1273,0.8615174682779211,0.0220781889923503,0.004214315459118097,0.010841010307183901,5
lstm,97,1313,0.8625831240597354,0.02231015479325832,0.004214666277124824,0.010825801287329254,5
lstm,97,1354,0.8636289107068593,0.02254937082011603,0.0042141056598514635,0.010809446511079773,5
lstm,97,1397,0.864673318180803,0.02280091644516618,0.004212933450956948,0.010791005246857438,5
lstm,97,1441,0.8656854282486209,0.023058188696268106,0.004210940212467738,0.010770413932544111,5
